numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;20250120120000;102060;-20;8;70;2.200000;271.350000;270.750000;96;4000;20;7;2;100;8;150;36;mq;mq;100910;mq;mq;-260;mq;mq;mq;mq;mq;mq;mq;3.700000;5.000000;-10;0;0.000000;0.000000;-60;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;7;110;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20250120120000;102080;-50;8;80;2.000000;273.450000;272.550000;94;7990;0;mq;mq;100;8;3960;mq;mq;mq;97740;mq;mq;-190;mq;mq;mq;mq;268.550000;mq;mq;3.100000;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;3960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20250120120000;102200;-10;8;300;0.600000;272.550000;272.250000;98;810;48;mq;mq;100;8;80;mq;mq;mq;100290;mq;mq;-90;mq;mq;mq;mq;272.550000;mq;mq;2.000000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20250120120000;mq;mq;mq;70;6.200000;275.250000;mq;mq;6000;2;2;mq;100;8;150;36;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.000000;12.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;7;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20250120120000;101770;30;0;60;4.100000;272.950000;271.850000;92;7210;0;mq;mq;100;8;150;mq;mq;mq;101440;mq;mq;-370;mq;mq;mq;mq;273.850000;mq;mq;6.000000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20250120120000;101920;-20;8;60;1.900000;273.650000;272.750000;94;9560;0;mq;mq;100;8;150;mq;mq;mq;100510;mq;mq;-310;mq;mq;mq;mq;274.450000;mq;mq;3.400000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20250120120000;101940;0;0;130;2.200000;274.650000;273.950000;95;10480;0;mq;mq;mq;mq;mq;mq;mq;mq;99870;mq;mq;-350;mq;mq;mq;mq;273.150000;mq;mq;3.100000;4.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20250120120000;102140;-10;0;30;1.500000;271.650000;271.350000;98;2000;10;mq;mq;100;8;80;mq;mq;mq;99370;mq;mq;-220;mq;mq;mq;mq;271.650000;mq;mq;2.600000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20250120120000;102050;-70;8;350;2.100000;277.650000;273.250000;73;9610;0;mq;mq;mq;0;mq;mq;mq;mq;98700;mq;mq;-140;mq;mq;mq;mq;273.850000;mq;mq;3.600000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20250120120000;101670;40;0;80;4.200000;280.650000;277.450000;80;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;101390;mq;mq;-420;mq;mq;mq;mq;mq;mq;mq;7.200000;7.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20250120120000;101840;0;0;100;1.600000;276.350000;274.550000;88;11020;0;mq;mq;mq;0;mq;mq;mq;mq;100350;mq;mq;-380;mq;mq;mq;mq;275.950000;mq;mq;3.300000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20250120120000;101700;10;0;160;4.400000;282.950000;277.150000;67;29140;0;mq;mq;mq;1;1250;mq;mq;mq;96910;mq;mq;-300;mq;mq;mq;mq;274.950000;mq;mq;7.600000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1170;5;mq;5700;5;mq;6360;mq;mq;mq;
07460;20250120120000;101900;-10;8;50;1.500000;276.750000;273.950000;82;3900;10;mq;mq;100;8;2250;mq;mq;mq;97850;mq;mq;-240;mq;mq;mq;mq;269.650000;mq;mq;2.500000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;2280;7;mq;2580;8;mq;3180;mq;mq;mq;
07471;20250120120000;mq;-20;8;130;2.200000;279.650000;273.750000;66;20000;0;mq;mq;100;1;800;mq;mq;mq;92050;92500;793;-180;mq;mq;mq;mq;271.650000;mq;mq;6.100000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;900;8;mq;2580;mq;mq;mq;mq;mq;mq;
07481;20250120120000;102060;-30;8;170;0.600000;274.750000;274.150000;96;4000;10;2;2;90;5;150;36;23;mq;99080;mq;mq;-230;mq;mq;mq;mq;mq;mq;mq;1.300000;3.600000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;7;150;7;3;3200;mq;mq;mq;mq;mq;mq;
07510;20250120120000;101620;-20;8;140;4.200000;280.850000;277.950000;82;19660;0;mq;mq;100;8;1250;mq;mq;mq;101030;mq;mq;-470;mq;mq;mq;mq;270.250000;mq;mq;6.200000;7.100000;-10;1;0.000000;mq;mq;-0.100000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;6;mq;1200;8;mq;1500;mq;mq;mq;mq;mq;mq;
07535;20250120120000;101700;0;0;130;1.600000;283.150000;278.350000;72;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98570;mq;mq;-330;mq;mq;mq;mq;275.150000;mq;mq;2.900000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20250120120000;101780;20;0;130;7.900000;278.250000;276.750000;90;20000;61;mq;mq;mq;mq;mq;mq;mq;mq;93350;mq;mq;-190;mq;mq;mq;mq;275.050000;mq;mq;14.000000;14.400000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20250120120000;101960;-70;8;350;1.100000;280.750000;274.550000;65;7770;0;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;-190;mq;mq;mq;mq;274.150000;mq;mq;2.100000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20250120120000;mq;130;8;50;7.800000;283.550000;269.050000;36;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91540;92500;787;-250;mq;278.450000;mq;283.850000;mq;mq;mq;12.900000;16.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20250120120000;101640;0;0;120;1.800000;280.750000;279.650000;93;17200;0;mq;mq;100;8;1250;mq;mq;mq;100920;mq;mq;-340;mq;mq;mq;mq;274.850000;mq;mq;2.600000;3.000000;-10;mq;mq;mq;mq;-0.100000;0.800000;2.200000;2.400000;2.400000;mq;mq;mq;mq;7;mq;1260;8;mq;1440;mq;mq;mq;mq;mq;mq;
07621;20250120120000;101610;80;0;330;1.300000;283.250000;273.850000;52;35280;0;mq;mq;100;8;2250;mq;mq;mq;97280;mq;mq;-240;mq;mq;mq;mq;271.150000;mq;mq;2.400000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;2280;5;mq;2580;8;mq;3180;mq;mq;mq;
07627;20250120120000;101600;60;0;320;3.100000;281.450000;271.350000;49;20000;0;mq;mq;25;2;3170;mq;mq;mq;96650;mq;mq;-300;mq;271.950000;mq;284.450000;273.050000;mq;mq;5.700000;5.900000;-10;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;mq;3170;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20250120120000;101630;10;0;130;4.900000;283.650000;280.150000;79;15330;0;mq;mq;100;8;800;mq;mq;mq;99820;mq;mq;-400;mq;mq;mq;mq;273.250000;mq;mq;9.600000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20250120120000;101860;-40;8;50;3.700000;282.650000;278.850000;77;16530;0;mq;mq;100;6;800;mq;mq;mq;101760;mq;mq;-180;mq;mq;mq;mq;276.950000;mq;mq;5.400000;5.700000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;930;6;mq;1320;8;mq;1620;mq;8;mq;
07650;20250120120000;101840;-80;8;310;1.300000;284.050000;280.150000;77;21130;0;mq;mq;90;1;1250;mq;mq;mq;101450;mq;mq;-160;mq;mq;mq;mq;277.850000;mq;mq;2.100000;4.000000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.400000;0.400000;mq;mq;mq;mq;1;mq;1230;7;mq;4920;mq;mq;mq;mq;mq;mq;
07661;20250120120000;mq;mq;mq;60;6.200000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.800000;10.800000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20250120120000;101920;-10;8;20;4.800000;283.550000;279.850000;78;20000;60;6;6;100;8;1250;35;mq;mq;101600;mq;mq;30;mq;mq;mq;mq;280.950000;mq;mq;7.800000;12.000000;-10;2;0.000000;mq;mq;0.800000;1.000000;1.200000;2.200000;2.200000;mq;mq;mq;mq;8;6;1100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20250120120000;101620;-90;8;200;1.300000;286.250000;278.650000;60;59340;0;mq;mq;mq;1;4020;mq;mq;mq;101090;mq;mq;-380;mq;mq;mq;mq;274.450000;mq;mq;2.900000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20250120120000;101820;0;0;140;2.500000;287.550000;283.350000;76;38670;0;mq;mq;90;7;800;mq;mq;mq;101710;mq;mq;280;mq;mq;mq;mq;281.750000;mq;mq;4.100000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;5.100000;7.100000;9.300000;mq;mq;mq;mq;5;mq;780;6;mq;1020;7;mq;1320;mq;8;mq;
07790;20250120120000;101760;-80;8;130;4.300000;287.450000;283.650000;78;30210;0;mq;mq;mq;5;450;mq;mq;mq;101620;mq;mq;-130;mq;mq;mq;mq;281.550000;mq;mq;6.800000;7.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;14.300000;33.900000;mq;mq;mq;mq;5;mq;570;5;mq;780;mq;mq;mq;mq;mq;mq;
61968;20250120120000;100890;150;6;40;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100840;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;mq;6.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20250120120000;100850;110;8;350;4.400000;305.650000;300.150000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100740;mq;mq;90;mq;300.050000;mq;306.450000;mq;mq;mq;mq;9.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.800000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20250120120000;100780;120;6;290;3.700000;305.050000;297.950000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100710;mq;mq;0;mq;298.550000;mq;305.350000;mq;mq;mq;mq;5.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20250120120000;101060;100;6;60;5.100000;302.950000;298.050000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;140;mq;300.350000;mq;305.750000;mq;mq;mq;mq;10.700000;-10;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20250120120000;101280;-40;7;80;7.500000;302.750000;296.650000;70;38800;0;mq;mq;mq;3;1750;mq;mq;mq;101130;mq;mq;170;mq;mq;mq;mq;mq;mq;mq;9.500000;9.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;1620;3;mq;1920;mq;mq;mq;mq;mq;mq;
61996;20250120120000;102310;20;5;260;5.000000;293.450000;283.250000;52;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101970;mq;mq;440;mq;284.550000;mq;294.450000;mq;mq;mq;mq;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20250120120000;99800;440;6;300;14.100000;286.650000;286.350000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98090;mq;mq;-560;mq;278.450000;mq;287.050000;mq;mq;mq;mq;21.400000;-10;mq;mq;mq;mq;0.000000;1.000000;3.000000;3.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20250120120000;100100;170;1;260;7.200000;283.750000;273.150000;48;30000;2;1;1;25;2;800;31;20;10;99740;mq;mq;400;mq;mq;mq;mq;mq;mq;mq;mq;14.900000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;2;8;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20250120120000;100890;-140;7;360;5.600000;303.150000;298.450000;76;20000;0;mq;mq;mq;5;450;mq;mq;mq;100810;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;9.600000;13.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20250120120000;99910;-220;8;150;10.000000;277.750000;277.750000;100;1000;60;mq;mq;100;7;80;mq;mq;mq;99820;mq;mq;-2330;mq;mq;mq;mq;277.650000;mq;mq;12.500000;14.700000;-10;mq;mq;mq;mq;1.000000;1.800000;1.800000;6.700000;12.100000;mq;mq;mq;mq;7;mq;60;7;mq;2040;8;mq;2460;mq;mq;mq;
78890;20250120120000;101850;150;2;70;12.800000;300.450000;295.450000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;-10;mq;298.250000;mq;302.550000;mq;mq;mq;mq;15.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20250120120000;101880;140;1;80;4.500000;299.850000;294.650000;73;50580;mq;mq;mq;mq;mq;mq;mq;mq;mq;101790;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20250120120000;101810;140;3;90;10.700000;300.150000;295.950000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101360;mq;mq;-40;mq;296.950000;mq;301.250000;mq;mq;mq;14.000000;15.800000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20250120120000;101750;160;1;130;5.600000;297.650000;296.250000;92;mq;0;mq;mq;90;7;450;mq;mq;mq;101660;mq;mq;-20;296.450000;mq;mq;303.350000;mq;mq;mq;8.900000;8.900000;-10;mq;mq;mq;mq;2.000000;7.500000;7.500000;11.900000;12.900000;mq;mq;mq;mq;2;mq;330;5;mq;600;5;mq;900;mq;8;mq;
81401;20250120120000;101410;150;3;0;0.000000;298.450000;296.350000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101350;mq;mq;-10;mq;295.150000;mq;306.050000;mq;mq;mq;1.400000;2.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20250120120000;101410;140;3;70;0.700000;298.750000;296.050000;85;58030;0;mq;mq;90;2;800;mq;mq;mq;101320;mq;mq;-10;296.450000;mq;mq;mq;298.750000;mq;mq;1.600000;mq;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;720;7;mq;1740;mq;mq;mq;mq;mq;mq;
81408;20250120120000;101370;100;2;300;0.500000;299.750000;296.450000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;1.700000;1.900000;-10;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20250120120000;101470;130;3;60;1.200000;297.750000;295.250000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100250;mq;mq;-10;mq;295.450000;mq;304.650000;mq;mq;mq;2.500000;2.500000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20250120120000;98480;0;0;110;6.700000;273.450000;268.050000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97950;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
