numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;20250105180000;99600;-120;8;190;3.600000;285.150000;281.250000;77;31850;0;mq;mq;100;3;1250;mq;mq;mq;98540;mq;mq;-1520;283.850000;mq;285.950000;mq;mq;mq;mq;7.100000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;10.500000;mq;mq;mq;mq;2;mq;1050;3;mq;1440;8;mq;2640;mq;mq;mq;
07168;20250105180000;99860;-80;7;180;6.100000;284.750000;281.050000;78;20000;0;mq;mq;90;7;4380;mq;mq;mq;98460;mq;mq;-1390;284.250000;mq;287.250000;mq;281.850000;mq;mq;8.100000;10.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;9.900000;mq;mq;mq;mq;6;mq;4380;6;mq;5460;7;mq;6420;mq;mq;mq;
07181;20250105180000;99990;-60;6;200;8.600000;283.550000;279.650000;77;60000;0;mq;mq;100;8;3240;mq;mq;mq;95900;mq;mq;-1330;280.250000;mq;283.950000;mq;278.950000;mq;mq;12.000000;13.400000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;1.400000;13.300000;mq;mq;mq;mq;8;mq;3240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20250105180000;100040;-80;7;160;4.300000;284.050000;280.950000;81;18340;0;mq;mq;100;8;6180;mq;mq;mq;98250;mq;mq;-1580;275.750000;mq;285.050000;mq;273.150000;mq;mq;6.600000;6.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;14.300000;mq;mq;mq;mq;8;mq;6180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20250105180000;mq;mq;mq;200;12.100000;286.850000;mq;mq;10000;1;2;mq;75;6;450;36;mq;mq;mq;mq;mq;mq;286.350000;mq;287.750000;mq;mq;mq;mq;15.300000;15.600000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;1.200000;2.800000;mq;mq;mq;mq;2;7;500;4;6;1200;mq;mq;mq;mq;mq;mq;
07222;20250105180000;99370;-170;6;180;6.600000;285.250000;282.250000;82;14870;61;mq;mq;100;8;2250;mq;mq;mq;99060;mq;mq;-1390;283.950000;mq;286.550000;mq;283.850000;mq;mq;10.100000;12.100000;-10;mq;0.000000;mq;mq;-0.100000;0.200000;0.200000;1.000000;12.900000;mq;mq;mq;mq;7;mq;2280;8;mq;2640;mq;mq;mq;mq;mq;mq;
07240;20250105180000;99620;-190;6;190;6.800000;285.650000;280.750000;72;59090;0;mq;mq;100;8;3420;mq;mq;mq;98300;mq;mq;-1230;284.050000;mq;286.250000;mq;281.550000;mq;mq;11.900000;11.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.600000;9.700000;mq;mq;mq;mq;7;mq;3420;8;mq;4020;mq;mq;mq;mq;mq;mq;
07255;20250105180000;99910;-160;8;180;3.300000;282.750000;279.650000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;97940;mq;mq;-1130;282.750000;mq;287.550000;mq;280.350000;mq;mq;4.300000;6.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;7.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20250105180000;100190;-110;8;190;6.300000;284.150000;279.450000;73;39080;0;mq;mq;100;8;5460;mq;mq;mq;97590;mq;mq;-1260;279.550000;mq;286.350000;mq;278.850000;mq;mq;11.600000;12.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;8;mq;5460;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20250105180000;100350;-110;6;160;2.100000;277.450000;276.750000;95;6150;0;mq;mq;mq;2;4560;mq;mq;mq;97060;mq;mq;-1310;275.050000;mq;279.650000;mq;274.950000;mq;mq;3.200000;3.200000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;14.900000;mq;mq;mq;mq;2;mq;4560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20250105180000;99570;-180;6;160;12.100000;285.650000;282.150000;79;10000;25;2;mq;100;8;800;36;mq;mq;99300;mq;mq;-1580;284.750000;mq;285.950000;mq;mq;mq;mq;15.300000;16.100000;-10;2;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;8;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20250105180000;99740;-220;7;180;8.500000;285.250000;280.750000;74;60000;0;mq;mq;mq;1;3480;mq;mq;mq;98330;mq;mq;-1300;283.550000;mq;286.850000;mq;282.250000;mq;mq;14.800000;14.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;2.500000;mq;mq;mq;mq;1;mq;3480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20250105180000;100060;-140;8;170;6.000000;283.250000;281.050000;86;31180;0;mq;mq;mq;2;3060;mq;mq;mq;95360;mq;mq;-1230;281.650000;mq;285.450000;mq;280.950000;mq;mq;10.200000;10.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;2;mq;3060;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20250105180000;100210;-80;6;160;11.900000;284.550000;278.850000;68;22940;0;mq;mq;mq;0;mq;mq;mq;mq;96340;mq;mq;-1060;283.850000;mq;287.250000;mq;281.750000;mq;mq;17.300000;17.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20250105180000;mq;-150;8;160;5.000000;281.050000;276.850000;75;20000;0;mq;mq;100;8;800;mq;mq;mq;90990;92500;697;-900;277.650000;mq;282.650000;mq;275.450000;mq;mq;9.100000;14.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;630;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20250105180000;100510;-150;8;170;6.100000;286.350000;278.050000;57;40000;2;2;2;90;5;3000;30;27;12;97690;mq;mq;-1050;282.950000;mq;287.550000;mq;mq;mq;mq;9.400000;14.300000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;4.800000;mq;mq;mq;mq;2;3;3000;4;3;4200;6;0;7500;mq;mq;mq;
07510;20250105180000;99940;-130;8;160;5.600000;284.950000;282.550000;85;30630;0;mq;mq;75;6;6240;mq;mq;mq;99370;mq;mq;-1460;282.650000;mq;287.150000;mq;281.150000;mq;mq;8.900000;10.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;6240;6;mq;7320;mq;mq;mq;mq;mq;mq;
07535;20250105180000;100210;-170;8;140;6.400000;284.750000;281.050000;78;20000;0;mq;mq;mq;5;6660;mq;mq;mq;97140;mq;mq;-1340;280.550000;mq;287.150000;mq;280.050000;mq;mq;13.300000;13.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;6660;5;mq;7500;mq;mq;mq;mq;mq;mq;
07558;20250105180000;100600;-50;7;130;7.600000;281.750000;278.850000;82;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92370;mq;mq;-1010;280.050000;mq;282.450000;mq;279.550000;mq;mq;16.600000;16.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20250105180000;100970;-40;5;200;4.500000;286.350000;280.750000;69;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100090;mq;mq;-950;278.750000;mq;286.450000;mq;279.050000;mq;mq;9.700000;9.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20250105180000;mq;40;6;30;1.700000;277.550000;276.950000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91160;92500;755;-570;mq;273.150000;mq;279.650000;mq;mq;mq;2.900000;4.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20250105180000;100180;-140;7;130;3.500000;283.350000;281.950000;91;33190;0;mq;mq;75;6;5640;mq;mq;mq;99470;mq;mq;-1300;280.850000;mq;284.150000;mq;282.250000;mq;mq;6.100000;6.900000;-10;mq;0.010000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;5640;6;mq;7620;mq;mq;mq;mq;mq;mq;
07621;20250105180000;100250;-180;6;160;1.300000;278.950000;278.950000;100;580;45;mq;mq;101;9;30;mq;mq;mq;95920;mq;mq;-1330;277.250000;mq;280.950000;mq;274.250000;mq;mq;2.200000;2.200000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20250105180000;100390;60;7;0;0.000000;279.450000;279.350000;99;100;45;mq;mq;mq;mq;mq;mq;mq;mq;95470;mq;mq;-1280;mq;277.550000;mq;284.550000;280.250000;mq;mq;0.900000;1.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20250105180000;100340;-110;6;140;6.400000;284.050000;281.750000;86;18470;0;mq;mq;75;6;450;mq;mq;mq;98560;mq;mq;-1310;281.950000;mq;284.750000;mq;281.450000;mq;mq;10.800000;10.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20250105180000;100910;-50;5;120;8.800000;285.650000;284.050000;90;14690;0;mq;mq;mq;3;450;mq;mq;mq;100810;mq;mq;-1080;280.250000;mq;287.550000;mq;280.050000;mq;mq;11.500000;11.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;510;3;mq;1050;mq;mq;mq;mq;mq;mq;
07650;20250105180000;101100;-40;6;130;8.100000;287.450000;283.050000;75;29700;0;mq;mq;100;7;800;mq;mq;mq;100720;mq;mq;-890;284.150000;mq;289.550000;mq;281.650000;mq;mq;12.500000;12.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;780;6;mq;1020;7;mq;1230;mq;mq;mq;
07661;20250105180000;mq;mq;mq;150;6.300000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.100000;10.400000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20250105180000;101500;10;2;330;2.900000;284.450000;281.450000;82;15000;3;2;2;90;7;800;35;mq;mq;101190;mq;mq;-420;281.950000;mq;287.650000;mq;281.650000;mq;mq;4.400000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;4;6;600;6;6;1800;mq;mq;mq;mq;mq;mq;
07747;20250105180000;100520;-160;8;270;1.100000;282.350000;281.450000;94;9460;0;mq;mq;90;4;450;mq;mq;mq;99990;mq;mq;-1350;282.150000;mq;284.450000;mq;280.950000;mq;mq;1.400000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;420;7;mq;7080;mq;mq;mq;mq;mq;mq;
07761;20250105180000;101730;10;3;40;1.900000;286.950000;283.750000;81;22370;0;mq;mq;100;8;1750;mq;mq;mq;101620;mq;mq;-380;284.450000;mq;289.950000;mq;282.250000;mq;mq;2.600000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20250105180000;101630;0;5;230;2.400000;282.850000;280.450000;85;23650;0;mq;mq;90;7;4920;mq;mq;mq;101480;mq;mq;-390;279.250000;mq;290.050000;mq;281.150000;mq;mq;3.400000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4920;7;mq;6060;7;mq;7500;mq;mq;mq;
61968;20250105180000;101280;140;3;50;2.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;mq;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20250105180000;101160;160;3;10;4.200000;302.850000;298.350000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;-40;mq;299.450000;mq;305.450000;mq;mq;mq;mq;8.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;9.500000;10.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20250105180000;101010;90;1;40;4.100000;303.150000;298.650000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;-50;mq;298.650000;mq;305.750000;mq;mq;mq;mq;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20250105180000;101390;140;1;120;6.300000;300.550000;296.150000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-30;mq;299.650000;mq;304.650000;mq;mq;mq;mq;9.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20250105180000;101570;130;2;110;6.900000;299.950000;291.250000;59;60000;0;mq;mq;mq;5;2940;mq;mq;mq;101420;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;9.900000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;2940;5;mq;3600;mq;mq;mq;mq;mq;mq;
61996;20250105180000;101950;130;1;240;3.100000;287.250000;282.650000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101600;mq;mq;1000;mq;286.750000;mq;293.050000;mq;mq;mq;mq;6.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20250105180000;99260;160;3;280;11.000000;283.350000;275.950000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97540;mq;mq;-1610;mq;279.750000;mq;291.250000;mq;mq;mq;mq;20.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;15.100000;38.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20250105180000;100050;-190;8;320;8.200000;279.350000;275.050000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99680;mq;mq;10;mq;mq;284.550000;mq;mq;mq;mq;mq;11.800000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20250105180000;101270;110;1;20;3.700000;301.450000;296.850000;76;20000;0;mq;mq;mq;3;800;mq;mq;mq;101190;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;5.700000;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;750;3;mq;1170;mq;mq;mq;mq;mq;mq;
71805;20250105180000;96310;-90;6;360;10.100000;277.350000;276.650000;95;16780;61;mq;mq;100;8;450;mq;mq;mq;96230;mq;mq;-3900;273.350000;mq;277.950000;mq;273.750000;mq;mq;14.900000;17.800000;-10;mq;mq;mq;mq;0.400000;1.000000;2.800000;26.400000;27.800000;mq;mq;mq;mq;4;mq;360;8;mq;600;mq;mq;mq;mq;mq;mq;
78890;20250105180000;mq;190;8;90;5.300000;301.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;110;mq;296.350000;mq;302.350000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20250105180000;101460;-220;7;100;3.500000;302.150000;294.350000;63;58770;mq;mq;mq;mq;mq;mq;mq;mq;mq;101370;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.400000;9.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20250105180000;101450;220;7;100;5.000000;301.050000;296.450000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;120;mq;298.650000;mq;302.150000;mq;mq;mq;7.400000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20250105180000;101390;-230;8;120;6.200000;302.450000;295.450000;66;40200;0;mq;mq;100;6;800;mq;mq;mq;101300;mq;mq;110;303.150000;mq;303.150000;mq;mq;mq;mq;8.900000;9.200000;-10;mq;mq;mq;mq;0.000000;-0.100000;0.400000;0.400000;2.200000;mq;mq;mq;mq;5;mq;780;6;mq;1050;8;mq;2400;mq;mq;mq;
81401;20250105180000;101070;240;7;50;2.400000;304.550000;295.050000;57;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;120;mq;296.050000;mq;305.250000;mq;mq;mq;8.300000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20250105180000;101090;-210;8;40;4.200000;303.850000;295.950000;63;37790;0;mq;mq;mq;3;1250;mq;mq;mq;101000;mq;mq;50;mq;mq;mq;mq;299.150000;mq;mq;7.700000;9.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;3;mq;1050;4;mq;1680;mq;mq;mq;mq;mq;mq;
81408;20250105180000;100960;240;8;10;5.100000;303.950000;296.650000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100880;mq;mq;10;mq;295.050000;mq;304.950000;mq;mq;mq;7.900000;7.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20250105180000;101050;280;8;40;1.900000;304.750000;295.450000;58;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99860;mq;mq;130;mq;295.050000;mq;304.850000;mq;mq;mq;5.100000;6.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20250105180000;98960;330;1;300;9.300000;272.050000;270.950000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98430;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
