numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;20241227210000;103250;20;0;230;2.100000;274.050000;273.950000;99;60;47;4;4;101;9;mq;62;61;60;102100;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;3.200000;3.900000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;9;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20241227210000;103270;-10;8;180;2.000000;270.850000;270.550000;98;140;49;mq;mq;101;9;30;mq;mq;mq;101750;mq;mq;-120;mq;mq;mq;mq;272.550000;mq;mq;2.400000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20241227210000;103350;-20;8;110;2.100000;272.150000;270.850000;91;7270;0;mq;mq;mq;0;mq;mq;mq;mq;98940;mq;mq;-100;mq;mq;mq;mq;269.950000;mq;mq;2.400000;2.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20241227210000;103470;0;0;160;0.900000;271.850000;271.850000;100;150;49;mq;mq;101;9;30;mq;mq;mq;101530;mq;mq;-90;mq;mq;mq;mq;272.850000;mq;mq;1.800000;2.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20241227210000;mq;mq;mq;50;2.300000;277.850000;mq;mq;6000;2;2;mq;100;8;150;36;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.000000;4.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;7;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20241227210000;103160;30;1;360;1.200000;274.950000;274.650000;98;2900;10;mq;mq;100;8;150;mq;mq;mq;102830;mq;mq;-10;mq;mq;mq;mq;277.050000;mq;mq;2.000000;2.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;120;8;mq;240;mq;mq;mq;mq;mq;mq;
07240;20241227210000;103250;0;4;140;1.700000;273.650000;273.650000;100;280;45;mq;mq;101;9;30;mq;mq;mq;101820;mq;mq;-40;mq;mq;mq;mq;277.850000;mq;mq;2.700000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20241227210000;103260;-30;7;120;1.700000;273.350000;273.350000;100;190;45;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;-60;mq;mq;mq;mq;276.950000;mq;mq;2.200000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20241227210000;103400;-20;8;0;0.000000;271.350000;271.250000;99;170;49;mq;mq;101;9;30;mq;mq;mq;100590;mq;mq;-10;mq;mq;mq;mq;274.750000;mq;mq;0.900000;2.200000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20241227210000;103450;-20;8;160;3.000000;271.850000;271.050000;94;7120;0;mq;mq;mq;0;mq;mq;mq;mq;99980;mq;mq;-120;mq;mq;mq;mq;275.350000;mq;mq;3.900000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20241227210000;103110;30;1;110;2.800000;280.550000;279.150000;91;13000;2;2;mq;100;8;1250;37;mq;mq;102820;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;4.700000;4.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;7;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20241227210000;103200;-10;8;180;1.000000;275.250000;275.150000;99;270;45;mq;mq;101;9;30;mq;mq;mq;101680;mq;mq;20;mq;mq;mq;mq;278.350000;mq;mq;2.100000;3.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20241227210000;103100;0;0;60;1.700000;279.050000;275.550000;78;17120;0;mq;mq;mq;0;mq;mq;mq;mq;98180;mq;mq;40;mq;mq;mq;mq;275.950000;mq;mq;2.100000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20241227210000;103260;-10;8;290;1.200000;275.250000;272.150000;80;8070;0;mq;mq;mq;0;mq;mq;mq;mq;99130;mq;mq;-50;mq;mq;mq;mq;270.450000;mq;mq;1.800000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20241227210000;mq;30;1;230;1.700000;271.350000;268.550000;81;20000;0;mq;mq;mq;0;mq;mq;mq;mq;93340;92500;905;70;mq;mq;mq;mq;270.550000;mq;mq;2.500000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20241227210000;103400;10;0;0;0.000000;270.450000;269.950000;96;150;49;4;4;101;9;mq;62;61;60;100330;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;0.700000;1.300000;-10;4;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;9;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20241227210000;103080;20;1;50;2.100000;276.650000;276.650000;100;100;41;mq;mq;101;9;30;mq;mq;mq;102470;mq;mq;30;mq;mq;mq;mq;273.550000;mq;mq;3.500000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20241227210000;103150;20;0;120;0.900000;275.750000;273.650000;86;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99890;mq;mq;10;mq;mq;mq;mq;276.050000;mq;mq;1.800000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20241227210000;103170;30;1;30;2.600000;278.850000;268.150000;46;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94630;mq;mq;70;mq;mq;mq;mq;272.850000;mq;mq;3.600000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20241227210000;103240;10;0;20;3.500000;275.250000;273.450000;88;8890;0;mq;mq;mq;mq;mq;mq;mq;mq;102300;mq;mq;-20;mq;mq;mq;mq;275.050000;mq;mq;5.600000;6.000000;-10;0;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20241227210000;mq;20;0;140;0.600000;274.550000;266.250000;54;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92850;92500;904;0;mq;272.050000;mq;285.350000;mq;mq;mq;1.900000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20241227210000;103070;10;0;130;2.000000;278.850000;278.850000;100;1650;10;mq;mq;100;8;80;mq;mq;mq;102330;mq;mq;0;mq;mq;mq;mq;281.350000;mq;mq;3.100000;4.200000;-10;mq;0.010000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20241227210000;103100;20;0;180;2.900000;276.050000;275.350000;95;24320;0;mq;mq;mq;0;mq;mq;mq;mq;98590;mq;mq;30;mq;mq;mq;mq;271.350000;mq;mq;3.700000;4.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20241227210000;103150;30;2;210;1.100000;275.550000;275.250000;98;19410;28;mq;mq;0;0;mq;mq;mq;mq;98020;mq;mq;10;mq;272.350000;mq;287.050000;279.150000;mq;mq;2.200000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20241227210000;103110;40;1;0;0.000000;275.750000;274.450000;91;8380;0;mq;mq;mq;0;mq;mq;mq;mq;101220;mq;mq;-20;mq;mq;mq;mq;275.550000;mq;mq;0.600000;1.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20241227210000;103130;30;2;360;2.000000;276.150000;274.550000;89;14600;0;mq;mq;mq;0;mq;mq;mq;mq;103030;mq;mq;0;mq;mq;mq;mq;273.850000;mq;mq;2.300000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20241227210000;103100;20;1;140;1.200000;276.550000;268.550000;56;13510;0;mq;mq;mq;1;4200;mq;mq;mq;102690;mq;mq;20;mq;mq;mq;mq;272.650000;mq;mq;1.900000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20241227210000;mq;mq;mq;260;1.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.700000;2.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20241227210000;103010;40;1;330;5.200000;281.750000;268.550000;39;50000;2;0;0;0;0;mq;30;20;10;102690;mq;mq;20;mq;mq;mq;mq;279.650000;mq;mq;7.900000;9.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20241227210000;103100;-20;8;230;2.400000;277.350000;276.950000;97;17360;0;mq;mq;mq;0;mq;mq;mq;mq;102550;mq;mq;-30;mq;mq;mq;mq;275.050000;mq;mq;3.300000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20241227210000;102950;30;1;40;3.100000;281.050000;278.850000;86;22990;0;mq;mq;mq;4;800;mq;mq;mq;102840;mq;mq;90;mq;mq;mq;mq;279.250000;mq;mq;5.900000;5.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20241227210000;102930;10;0;220;2.400000;278.750000;273.550000;69;35520;0;mq;mq;mq;0;mq;mq;mq;mq;102780;mq;mq;-60;mq;mq;mq;mq;279.850000;mq;mq;3.500000;4.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20241227210000;101320;70;8;60;2.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;mq;6.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20241227210000;101210;0;0;40;2.200000;303.150000;298.450000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;40;mq;302.250000;mq;308.550000;mq;mq;mq;mq;5.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20241227210000;101190;0;0;150;1.500000;299.950000;296.250000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;-120;mq;299.750000;mq;305.850000;mq;mq;mq;mq;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20241227210000;101400;170;8;110;5.300000;300.150000;295.550000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101310;mq;mq;-20;mq;299.650000;mq;305.150000;mq;mq;mq;mq;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20241227210000;101630;-100;8;130;6.900000;299.550000;292.450000;65;18720;0;mq;mq;100;2;1250;mq;mq;mq;101480;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;11.300000;12.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1020;6;mq;1680;8;mq;2160;mq;mq;mq;
61996;20241227210000;102090;80;8;280;4.200000;289.550000;287.550000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101740;mq;mq;650;mq;288.450000;mq;293.850000;mq;mq;mq;mq;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20241227210000;100730;440;8;350;13.600000;280.350000;280.350000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98960;mq;mq;30;mq;278.150000;mq;282.650000;mq;mq;mq;mq;20.200000;-10;mq;mq;mq;mq;1.400000;1.800000;1.800000;1.800000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20241227210000;100650;300;1;280;12.300000;277.850000;272.450000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100280;mq;mq;1830;mq;mq;mq;mq;mq;mq;mq;mq;15.900000;-10;mq;mq;mq;mq;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20241227210000;101360;-70;8;360;2.600000;300.850000;297.250000;81;20000;0;mq;mq;mq;1;800;mq;mq;mq;101280;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;4.100000;6.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;600;4;mq;2400;5;mq;3360;mq;mq;mq;
71805;20241227210000;101950;190;3;10;5.900000;275.350000;274.050000;91;52500;0;mq;mq;100;8;450;mq;mq;mq;101860;mq;mq;70;mq;mq;mq;mq;275.350000;mq;mq;8.900000;11.100000;-10;mq;mq;mq;mq;-0.100000;-0.100000;0.400000;1.400000;5.200000;mq;mq;mq;mq;8;mq;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20241227210000;101250;10;5;50;2.200000;300.650000;291.350000;57;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100930;mq;mq;0;mq;299.250000;mq;303.150000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20241227210000;101240;-10;5;60;2.800000;300.250000;294.550000;71;57260;mq;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20241227210000;101260;20;5;70;3.900000;300.250000;294.950000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100820;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;5.200000;5.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20241227210000;101210;0;5;80;3.200000;300.850000;294.650000;69;58570;0;mq;mq;mq;0;mq;mq;mq;mq;101120;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;6.000000;7.100000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20241227210000;101030;30;3;40;1.100000;299.550000;296.850000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;90;mq;296.550000;mq;303.850000;mq;mq;mq;4.300000;4.800000;-10;mq;mq;mq;mq;0.000000;0.400000;1.400000;2.600000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20241227210000;101060;20;3;70;5.600000;301.250000;296.350000;75;42530;0;mq;mq;mq;1;800;mq;mq;mq;100970;mq;mq;0;mq;mq;mq;mq;299.450000;mq;mq;7.800000;9.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.200000;5.600000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20241227210000;100980;40;3;40;2.300000;301.650000;297.050000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100900;mq;mq;20;mq;296.150000;mq;304.550000;mq;mq;mq;5.100000;7.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20241227210000;100950;30;5;20;0.900000;301.550000;298.150000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99750;mq;mq;80;mq;295.750000;mq;306.250000;mq;mq;mq;1.600000;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20241227210000;98840;-100;8;110;7.700000;269.750000;261.050000;47;30000;2;1;1;10;1;3500;30;23;10;98300;mq;mq;mq;268.350000;mq;272.450000;mq;mq;mq;mq;mq;14.400000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;3;3900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
