numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07627;20241226210000;103080;40;1;120;1.100000;278.650000;278.550000;99;4740;10;mq;mq;100;8;80;mq;mq;mq;98010;mq;mq;-10;mq;276.550000;mq;281.350000;281.150000;mq;mq;2.200000;2.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20241226210000;103110;80;1;130;0.800000;278.550000;278.150000;97;610;44;mq;mq;100;8;80;mq;mq;mq;101240;mq;mq;-10;mq;mq;mq;mq;277.950000;mq;mq;1.600000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20241226210000;103130;110;2;10;2.600000;275.850000;273.450000;84;60000;0;mq;mq;mq;mq;mq;mq;mq;mq;103030;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20241226210000;103080;90;2;150;2.400000;274.550000;270.250000;73;6980;0;mq;mq;mq;0;mq;mq;mq;mq;102670;mq;mq;210;mq;mq;mq;mq;272.850000;mq;mq;3.800000;3.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20241226210000;mq;mq;mq;350;4.000000;mq;mq;mq;18000;2;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.500000;6.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20241226210000;102990;90;1;330;6.200000;280.950000;267.850000;39;50000;2;0;0;0;0;mq;30;20;10;102670;mq;mq;170;mq;mq;mq;mq;278.750000;mq;mq;10.100000;10.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20241226210000;103130;90;1;250;0.700000;278.450000;276.150000;85;60000;0;mq;mq;mq;1;800;mq;mq;mq;102580;mq;mq;170;mq;mq;mq;mq;275.750000;mq;mq;1.100000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20241226210000;102860;130;2;40;3.700000;278.450000;275.950000;84;24120;0;mq;mq;mq;0;mq;mq;mq;mq;102750;mq;mq;310;mq;mq;mq;mq;276.650000;mq;mq;5.700000;7.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20241226210000;102990;140;1;250;2.300000;278.050000;274.850000;80;30820;0;mq;mq;mq;0;mq;mq;mq;mq;102840;mq;mq;190;mq;mq;mq;mq;279.950000;mq;mq;3.000000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20241226210000;101380;10;8;40;2.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20241226210000;101170;150;8;210;4.300000;303.350000;299.350000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;-40;mq;303.150000;mq;309.950000;mq;mq;mq;mq;6.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20241226210000;101310;30;8;150;7.400000;300.750000;295.650000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;-130;mq;299.750000;mq;304.950000;mq;mq;mq;mq;12.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20241226210000;101420;100;8;100;5.400000;300.250000;296.250000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;70;mq;299.050000;mq;304.950000;mq;mq;mq;mq;7.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20241226210000;101600;-110;8;130;5.800000;297.950000;291.850000;69;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101450;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;7.800000;7.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20241226210000;101430;80;6;300;9.500000;290.850000;290.650000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-530;mq;290.850000;mq;293.850000;mq;mq;mq;mq;16.000000;-10;mq;mq;mq;mq;0.000000;0.800000;2.400000;4.800000;4.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20241226210000;100700;90;3;260;12.800000;279.050000;275.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98930;mq;mq;900;mq;278.650000;mq;283.950000;mq;mq;mq;mq;25.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;20.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20241226210000;98810;650;3;270;17.000000;279.750000;275.250000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98450;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;24.200000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20241226210000;101340;-20;8;10;1.400000;299.750000;297.550000;88;20000;0;mq;mq;mq;1;1250;mq;mq;mq;101260;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;2.300000;2.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;41.500000;41.500000;mq;mq;mq;mq;1;mq;1350;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20241226210000;101880;130;2;40;13.200000;275.850000;274.850000;93;18730;60;mq;mq;100;8;450;mq;mq;mq;101790;mq;mq;-680;mq;mq;mq;mq;274.450000;mq;mq;18.700000;18.700000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;1.400000;3.200000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20241226210000;101250;20;5;80;6.500000;300.450000;291.750000;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100930;mq;mq;-20;mq;299.050000;mq;302.650000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20241226210000;101240;-20;5;80;4.800000;300.850000;294.850000;70;26630;mq;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20241226210000;101240;20;5;90;5.500000;300.250000;294.750000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100800;mq;mq;-20;mq;298.550000;mq;302.550000;mq;mq;mq;7.600000;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20241226210000;101190;-10;5;90;5.500000;301.050000;294.350000;67;49240;0;mq;mq;mq;4;800;mq;mq;mq;101100;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;8.700000;9.000000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;1.000000;1.600000;mq;mq;mq;mq;3;mq;960;4;mq;1350;mq;mq;mq;mq;mq;mq;
81401;20241226210000;100940;10;5;40;1.600000;301.050000;295.950000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100880;mq;mq;10;mq;295.450000;mq;305.350000;mq;mq;mq;5.200000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20241226210000;101060;40;3;190;2.200000;298.450000;297.550000;95;6850;0;mq;mq;100;6;250;mq;mq;mq;100970;mq;mq;70;mq;mq;mq;mq;299.450000;mq;mq;4.200000;5.500000;-10;mq;mq;mq;mq;0.600000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;1;mq;270;5;mq;630;5;mq;930;mq;8;mq;
81408;20241226210000;100960;10;3;350;2.200000;299.550000;298.350000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100880;mq;mq;50;mq;295.150000;mq;303.350000;mq;mq;mq;3.500000;3.900000;-10;mq;mq;mq;mq;0.000000;10.100000;10.300000;10.500000;10.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20241226210000;100860;90;5;30;1.100000;304.050000;296.450000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99670;mq;mq;30;mq;296.550000;mq;307.250000;mq;mq;mq;2.400000;2.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20241226210000;99000;80;3;140;8.700000;271.150000;261.350000;43;30000;2;1;1;25;2;3500;30;23;11;98470;mq;mq;mq;269.350000;mq;275.650000;mq;mq;mq;mq;14.400000;17.500000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;3;3900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
