numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07149;20250104210000;100850;-330;8;110;3.300000;273.650000;273.250000;97;2190;61;mq;mq;100;8;150;mq;mq;mq;99730;mq;mq;-1710;mq;mq;mq;mq;mq;mq;mq;4.900000;6.100000;-10;2;0.000000;mq;mq;0.400000;1.800000;2.200000;2.200000;2.200000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20250104210000;101000;-320;8;120;2.500000;273.850000;273.450000;97;2600;61;mq;mq;100;8;150;mq;mq;mq;99530;mq;mq;-1590;mq;mq;mq;mq;271.950000;mq;mq;3.800000;5.600000;-10;2;0.000000;mq;mq;1.800000;5.000000;5.000000;5.000000;5.000000;mq;mq;mq;mq;5;mq;150;7;mq;300;8;mq;420;mq;mq;mq;
07181;20250104210000;101270;-280;8;100;2.900000;272.650000;271.850000;94;3830;71;mq;mq;100;8;450;mq;mq;mq;96950;mq;mq;-1280;mq;mq;mq;mq;271.550000;mq;mq;4.100000;6.600000;-10;mq;mq;mq;mq;0.400000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;1;mq;360;3;mq;630;8;mq;870;mq;mq;mq;
07190;20250104210000;101510;-210;7;160;2.600000;273.650000;270.750000;81;15130;0;mq;mq;100;5;800;mq;mq;mq;99620;mq;mq;-1070;mq;mq;mq;mq;272.350000;mq;mq;4.500000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;840;3;mq;1110;5;mq;1350;mq;mq;mq;
07207;20250104210000;mq;mq;mq;220;11.100000;286.050000;mq;mq;mq;mq;6;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;17.400000;20.800000;-10;mq;mq;mq;mq;-0.100000;0.600000;1.600000;15.100000;15.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20250104210000;100740;-20;7;220;7.000000;283.950000;283.050000;94;8020;61;mq;mq;100;8;450;mq;mq;mq;100430;mq;mq;-1530;mq;mq;mq;mq;277.350000;mq;mq;11.600000;14.000000;-10;mq;0.000000;mq;mq;1.400000;3.800000;11.200000;17.300000;17.300000;mq;mq;mq;mq;7;mq;420;7;mq;570;8;mq;780;mq;8;mq;
07240;20250104210000;100750;-120;6;220;6.800000;284.150000;284.150000;100;11950;61;mq;mq;100;8;250;mq;mq;mq;99410;mq;mq;-1650;mq;mq;mq;mq;273.950000;mq;mq;10.500000;11.200000;-10;2;0.000000;mq;mq;0.800000;4.100000;8.700000;9.900000;9.900000;mq;mq;mq;mq;8;mq;210;mq;8;mq;mq;mq;mq;mq;mq;mq;
07255;20250104210000;100940;-110;6;240;7.100000;284.050000;283.550000;97;7800;61;mq;mq;mq;mq;mq;mq;mq;mq;98960;mq;mq;-1480;mq;mq;mq;mq;272.950000;mq;mq;12.300000;12.300000;-10;mq;0.000000;mq;mq;1.200000;5.900000;9.700000;10.100000;10.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20250104210000;101290;-290;6;190;2.800000;273.150000;273.050000;99;880;66;mq;mq;100;8;150;mq;mq;mq;98560;mq;mq;-1290;mq;mq;mq;mq;271.050000;mq;mq;4.900000;4.900000;-10;5;0.000000;mq;mq;2.000000;4.800000;5.200000;5.200000;5.200000;mq;mq;mq;mq;8;mq;120;mq;8;mq;mq;mq;mq;mq;mq;mq;
07299;20250104210000;101470;-280;8;110;5.000000;273.250000;272.250000;93;3440;63;mq;mq;100;8;800;mq;mq;mq;98090;mq;mq;-1120;mq;mq;mq;mq;273.550000;mq;mq;8.600000;8.600000;-10;mq;mq;mq;mq;0.400000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;6;mq;870;8;mq;1050;mq;mq;mq;mq;mq;mq;
07314;20250104210000;101030;-130;6;190;6.800000;285.150000;283.850000;92;8000;2;2;mq;100;8;800;36;mq;mq;100750;mq;mq;-1050;mq;mq;mq;mq;mq;mq;mq;10.000000;11.200000;-10;2;mq;mq;mq;-0.100000;0.400000;2.400000;8.200000;8.200000;mq;mq;mq;mq;8;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20250104210000;101030;-40;8;220;7.000000;284.550000;283.750000;95;27480;0;mq;mq;100;1;450;mq;mq;mq;99590;mq;mq;-1250;mq;mq;mq;mq;278.350000;mq;mq;9.400000;17.400000;-10;2;0.000000;mq;mq;-0.100000;1.300000;2.900000;6.300000;6.300000;mq;mq;mq;mq;1;mq;300;3;mq;2040;8;mq;2520;mq;mq;mq;
07434;20250104210000;101290;-60;8;210;6.200000;283.450000;283.150000;98;13280;0;mq;mq;100;4;150;mq;mq;mq;96530;mq;mq;-740;mq;mq;mq;mq;277.150000;mq;mq;8.500000;9.700000;-10;2;0.000000;mq;mq;0.000000;0.200000;4.500000;8.300000;8.300000;mq;mq;mq;mq;4;mq;180;7;mq;1620;8;mq;1920;mq;mq;mq;
07460;20250104210000;101250;-40;5;230;7.000000;285.850000;280.950000;72;17650;0;mq;mq;100;8;2250;mq;mq;mq;97360;mq;mq;-1020;mq;mq;mq;mq;274.550000;mq;mq;12.400000;12.400000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.200000;0.200000;0.200000;mq;mq;mq;mq;2;mq;2220;8;mq;3000;mq;mq;mq;mq;mq;mq;
07471;20250104210000;mq;-20;8;240;3.000000;281.750000;278.850000;82;20000;0;mq;mq;100;5;1250;mq;mq;mq;91870;92500;776;-560;mq;mq;mq;mq;273.250000;mq;mq;5.500000;7.200000;-10;2;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;1350;8;mq;1620;mq;mq;mq;mq;mq;mq;
07481;20250104210000;101600;-60;6;160;6.800000;279.450000;276.750000;83;12000;61;6;6;100;8;1250;35;mq;mq;98680;mq;mq;-810;mq;mq;mq;mq;mq;mq;mq;10.600000;10.600000;-10;2;0.000000;0.000000;-30;0.200000;2.000000;3.600000;3.600000;3.600000;mq;mq;mq;mq;7;6;1400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20250104210000;101250;-160;8;170;4.200000;285.950000;285.350000;96;28500;0;mq;mq;mq;5;6300;mq;mq;mq;100670;mq;mq;-770;mq;mq;mq;mq;283.050000;mq;mq;6.200000;6.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.800000;6.200000;mq;mq;mq;mq;4;mq;6300;5;mq;6900;5;mq;7440;mq;mq;mq;
07535;20250104210000;101460;-120;8;160;4.300000;285.050000;284.750000;98;19400;0;mq;mq;100;8;1250;mq;mq;mq;98360;mq;mq;-640;mq;mq;mq;mq;280.550000;mq;mq;8.400000;8.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;1.600000;3.400000;4.800000;mq;mq;mq;mq;8;mq;1260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20250104210000;101650;-80;8;100;1.400000;280.650000;280.350000;98;200;45;mq;mq;mq;mq;mq;mq;mq;mq;93300;mq;mq;-340;mq;mq;mq;mq;277.750000;mq;mq;2.100000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;0.800000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20250104210000;101970;10;1;180;2.400000;278.850000;273.750000;70;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;-300;mq;mq;mq;mq;276.350000;mq;mq;4.500000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20250104210000;mq;30;3;40;1.200000;273.550000;272.150000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91760;92500;809;60;mq;269.250000;mq;275.850000;mq;mq;mq;1.900000;2.300000;-10;mq;0.000000;mq;mq;0.600000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20250104210000;101350;-130;8;100;0.600000;283.050000;283.050000;100;210;44;mq;mq;mq;0;mq;mq;mq;mq;100640;mq;mq;-650;mq;mq;mq;mq;282.650000;mq;mq;1.000000;2.000000;-10;mq;0.010000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20250104210000;101430;-190;7;180;1.600000;279.750000;279.650000;99;180;45;mq;mq;101;9;30;mq;mq;mq;97060;mq;mq;-620;mq;mq;mq;mq;277.250000;mq;mq;2.200000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;5.800000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20250104210000;101440;220;8;120;2.400000;282.750000;281.350000;91;20000;0;mq;mq;40;0;6570;mq;mq;mq;96530;mq;mq;-570;mq;279.150000;mq;290.050000;281.750000;mq;mq;5.200000;6.300000;-10;0;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;2;mq;6570;3;mq;7240;mq;mq;mq;mq;mq;mq;
07630;20250104210000;101540;-150;8;130;5.600000;281.450000;281.050000;97;8240;0;mq;mq;100;8;150;mq;mq;mq;99720;mq;mq;-560;mq;mq;mq;mq;281.450000;mq;mq;7.700000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;3.000000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20250104210000;101940;-50;8;30;2.500000;280.150000;276.350000;77;52070;0;mq;mq;100;8;450;mq;mq;mq;101840;mq;mq;-200;mq;mq;mq;mq;279.950000;mq;mq;3.500000;4.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20250104210000;101990;-20;7;360;1.400000;279.850000;278.450000;91;1990;10;mq;mq;100;8;450;mq;mq;mq;101590;mq;mq;-20;mq;mq;mq;mq;277.250000;mq;mq;2.600000;2.600000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;300;8;mq;450;mq;mq;mq;mq;mq;mq;
07661;20250104210000;mq;mq;mq;280;3.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.000000;5.600000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20250104210000;101920;-10;8;330;3.600000;282.950000;276.450000;64;40000;3;2;2;90;7;mq;35;mq;mq;101600;mq;mq;190;mq;mq;mq;mq;280.350000;mq;mq;5.000000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;1000;7;6;1300;mq;mq;mq;mq;mq;mq;
07747;20250104210000;101780;-100;8;360;1.900000;283.050000;281.650000;91;60000;0;mq;mq;100;8;450;mq;mq;mq;101240;mq;mq;-300;mq;mq;mq;mq;278.850000;mq;mq;3.600000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;7;mq;300;8;mq;420;mq;mq;mq;mq;mq;mq;
07761;20250104210000;102130;20;3;30;2.400000;281.550000;279.350000;86;25540;0;mq;mq;100;8;1250;mq;mq;mq;102020;mq;mq;320;mq;mq;mq;mq;279.350000;mq;mq;3.500000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20250104210000;102010;-10;8;220;2.000000;282.350000;279.450000;82;29830;mq;mq;mq;100;5;800;mq;mq;mq;101860;mq;mq;350;mq;mq;mq;mq;281.650000;mq;mq;2.900000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;870;5;mq;1200;8;mq;1920;mq;mq;mq;
61968;20250104210000;101240;50;8;80;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101190;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20250104210000;101190;10;8;360;3.300000;302.850000;299.050000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;0;mq;300.550000;mq;305.750000;mq;mq;mq;mq;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20250104210000;101090;30;1;140;2.100000;299.950000;296.650000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-120;mq;299.950000;mq;307.350000;mq;mq;mq;mq;3.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20250104210000;101310;110;8;130;5.700000;300.450000;295.650000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;30;mq;299.250000;mq;304.950000;mq;mq;mq;mq;8.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20250104210000;101500;-90;8;110;4.700000;297.250000;289.250000;61;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101350;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;7.200000;7.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20250104210000;101020;80;1;250;10.900000;287.750000;285.750000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100680;mq;mq;160;mq;287.350000;mq;294.950000;mq;mq;mq;mq;17.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20250104210000;100680;230;8;310;10.300000;281.750000;279.850000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98920;mq;mq;-640;mq;280.250000;mq;283.450000;mq;mq;mq;mq;16.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.400000;2.000000;6.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20250104210000;99990;-40;6;260;9.800000;279.350000;276.550000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99630;mq;mq;740;mq;mq;mq;mq;mq;mq;mq;mq;13.400000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20250104210000;101250;-30;8;20;1.700000;299.350000;296.650000;85;19790;0;mq;mq;75;6;4380;mq;mq;mq;101170;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;2.400000;2.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;6;mq;4380;6;mq;5160;mq;mq;mq;mq;mq;mq;
71805;20250104210000;100000;-220;8;80;7.800000;275.550000;271.750000;76;19970;0;mq;mq;100;1;800;mq;mq;mq;99910;mq;mq;100;mq;mq;mq;mq;274.750000;mq;mq;11.800000;11.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;1.400000;mq;mq;mq;mq;1;mq;720;7;mq;4320;8;mq;4860;mq;mq;mq;
78890;20250104210000;mq;0;5;100;6.600000;299.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;-30;mq;298.450000;mq;301.450000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20250104210000;101390;40;3;100;2.300000;298.050000;296.850000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.600000;3.600000;3.600000;4.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20250104210000;101330;0;5;90;7.300000;299.350000;296.850000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;-40;mq;296.850000;mq;301.050000;mq;mq;mq;10.400000;10.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;9.400000;10.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20250104210000;101270;-10;5;80;3.200000;299.250000;297.150000;88;9210;60;mq;mq;100;8;450;mq;mq;mq;101180;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;5.300000;8.600000;-10;mq;mq;mq;mq;0.600000;0.600000;3.600000;32.200000;34.200000;mq;mq;mq;mq;2;mq;540;5;mq;900;7;mq;1170;mq;mq;mq;
81401;20250104210000;100930;20;5;60;1.900000;301.550000;295.550000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100870;mq;mq;-10;mq;296.350000;mq;304.850000;mq;mq;mq;5.400000;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20250104210000;101000;-40;5;80;4.200000;301.350000;296.250000;74;23790;0;mq;mq;mq;2;800;mq;mq;mq;100910;mq;mq;30;mq;mq;mq;mq;299.950000;mq;mq;6.900000;10.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.600000;mq;mq;mq;mq;2;mq;840;3;mq;1920;mq;mq;mq;mq;mq;mq;
81408;20250104210000;100940;10;6;50;2.800000;301.550000;295.050000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100860;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;6.100000;7.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20250104210000;100880;60;6;0;0.000000;299.650000;298.050000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99670;mq;mq;-110;mq;297.050000;mq;304.450000;mq;mq;mq;0.900000;2.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20250104210000;96740;190;3;120;8.700000;275.850000;269.550000;63;15000;mq;mq;mq;90;7;450;35;61;60;96230;mq;mq;mq;273.750000;mq;275.850000;mq;mq;mq;mq;14.400000;18.500000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
