numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07240;20241224180000;103150;130;2;170;1.100000;282.150000;282.150000;100;590;45;mq;mq;101;9;30;mq;mq;mq;101770;mq;mq;330;279.350000;mq;282.950000;mq;279.750000;mq;mq;1.800000;2.200000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;0.600000;0.800000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20241224180000;103220;140;3;300;0.700000;279.550000;278.650000;94;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;470;277.550000;mq;279.950000;mq;278.950000;mq;mq;1.100000;1.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20241224180000;103220;130;3;30;1.400000;277.850000;275.550000;85;17230;0;mq;mq;100;8;1750;mq;mq;mq;100480;mq;mq;660;272.450000;mq;279.150000;mq;274.950000;mq;mq;1.700000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20241224180000;103260;140;3;20;0.800000;277.050000;275.550000;90;23570;0;mq;mq;100;8;2880;mq;mq;mq;99860;mq;mq;970;275.650000;mq;279.750000;mq;277.650000;mq;mq;1.200000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;7;mq;2880;8;mq;3840;mq;mq;mq;mq;mq;mq;
07314;20241224180000;103200;100;1;320;1.700000;284.350000;283.750000;96;5500;2;2;mq;100;8;450;36;mq;mq;102920;mq;mq;50;284.250000;mq;284.650000;mq;mq;mq;mq;3.000000;3.400000;-10;2;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;8;7;400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20241224180000;103180;140;3;100;1.400000;283.150000;282.850000;98;1990;10;mq;mq;101;9;30;mq;mq;mq;101710;mq;mq;220;279.450000;mq;283.850000;mq;280.650000;mq;mq;2.200000;2.200000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;0.200000;0.400000;1.400000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20241224180000;103170;120;3;330;1.700000;279.550000;279.550000;100;520;44;mq;mq;100;8;80;mq;mq;mq;98260;mq;mq;220;276.850000;mq;280.050000;mq;278.450000;mq;mq;3.100000;4.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;1.000000;1.600000;mq;mq;mq;mq;8;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20241224180000;103190;160;1;330;0.700000;278.650000;275.850000;82;17290;0;mq;mq;100;8;450;mq;mq;mq;99120;mq;mq;420;276.050000;mq;279.550000;mq;276.550000;mq;mq;1.500000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;570;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20241224180000;mq;170;1;350;4.100000;274.450000;272.550000;87;20000;0;mq;mq;90;7;450;mq;mq;mq;93110;92500;886;440;271.550000;mq;274.950000;mq;273.050000;mq;mq;5.800000;6.800000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20241224180000;103040;120;3;340;5.900000;276.850000;273.350000;78;30000;2;0;0;40;1;2600;30;23;11;100050;mq;mq;480;275.250000;mq;279.550000;mq;mq;mq;mq;8.600000;10.300000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;1;3;2600;3;0;8000;mq;mq;mq;mq;mq;mq;
07510;20241224180000;103180;140;1;40;1.600000;284.950000;284.050000;94;31340;0;mq;mq;100;8;450;mq;mq;mq;102590;mq;mq;-20;283.650000;mq;286.050000;mq;282.850000;mq;mq;3.400000;4.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20241224180000;103190;110;1;290;0.900000;279.250000;278.950000;98;16840;0;mq;mq;mq;5;450;mq;mq;mq;99970;mq;mq;140;277.450000;mq;279.450000;mq;279.250000;mq;mq;2.000000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;1.600000;mq;mq;mq;mq;5;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20241224180000;102860;130;1;290;5.700000;277.650000;275.150000;84;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94320;mq;mq;220;274.950000;mq;279.350000;mq;274.850000;mq;mq;15.300000;15.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20241224180000;102600;110;1;20;6.100000;280.050000;272.350000;58;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101680;mq;mq;280;279.250000;mq;281.750000;mq;277.650000;mq;mq;11.600000;12.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20241224180000;mq;220;1;0;0.000000;272.850000;267.050000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91960;92500;827;610;mq;271.150000;mq;280.650000;mq;mq;mq;1.000000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20241224180000;103190;150;1;0;0.000000;285.150000;284.050000;93;60000;0;mq;mq;100;8;450;mq;mq;mq;102470;mq;mq;-60;280.550000;mq;286.850000;mq;280.950000;mq;mq;0.800000;3.700000;-10;mq;0.010000;mq;mq;0.000000;0.000000;0.200000;0.800000;0.800000;mq;mq;mq;mq;7;mq;480;8;mq;1260;mq;mq;mq;mq;mq;mq;
07621;20241224180000;103190;100;3;220;0.700000;282.950000;282.450000;97;6600;0;mq;mq;100;8;150;mq;mq;mq;98790;mq;mq;-40;280.050000;mq;284.450000;mq;279.350000;mq;mq;1.400000;3.300000;-10;2;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20241224180000;103190;160;3;290;2.000000;283.250000;282.750000;97;3610;55;mq;mq;mq;mq;mq;mq;mq;mq;98200;mq;mq;100;mq;277.450000;mq;284.050000;280.250000;mq;mq;3.600000;5.600000;-10;2;0.000000;mq;mq;0.200000;0.200000;1.000000;1.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20241224180000;103140;130;1;320;4.000000;281.650000;281.250000;97;5620;0;mq;mq;100;8;150;mq;mq;mq;101290;mq;mq;20;279.150000;mq;284.050000;mq;279.550000;mq;mq;5.600000;5.600000;-10;1;0.000000;mq;mq;0.000000;0.200000;0.200000;1.600000;1.800000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20241224180000;102470;80;1;310;3.400000;281.950000;274.850000;61;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102370;mq;mq;160;280.450000;mq;286.350000;mq;277.950000;mq;mq;4.500000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20241224180000;102220;110;2;330;6.900000;280.650000;273.650000;61;58980;0;mq;mq;mq;1;4260;mq;mq;mq;101820;mq;mq;320;279.550000;mq;283.150000;mq;277.950000;mq;mq;10.400000;14.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20241224180000;mq;mq;mq;60;2.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.000000;4.000000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20241224180000;102090;190;3;330;4.700000;280.750000;270.150000;47;50000;2;0;0;0;0;mq;30;20;10;101770;mq;mq;1160;278.750000;mq;288.150000;mq;276.050000;mq;mq;6.200000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20241224180000;102490;100;3;300;11.900000;287.450000;281.650000;68;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101960;mq;mq;-150;282.850000;mq;288.350000;mq;281.550000;mq;mq;18.200000;21.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20241224180000;101960;250;3;60;3.500000;279.850000;272.850000;61;53820;0;mq;mq;mq;0;mq;mq;mq;mq;101850;mq;mq;1190;274.450000;mq;289.050000;mq;273.650000;mq;mq;4.900000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20241224180000;101940;170;2;310;3.000000;279.050000;271.650000;59;45380;0;mq;mq;mq;0;mq;mq;mq;mq;101790;mq;mq;1260;278.850000;mq;287.450000;mq;279.150000;mq;mq;4.900000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20241224180000;101370;120;1;60;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101320;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20241224180000;101400;230;1;150;0.500000;302.150000;298.350000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;190;mq;301.750000;mq;306.750000;mq;mq;mq;mq;1.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20241224180000;101480;210;1;150;3.400000;301.950000;298.150000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;330;mq;298.150000;mq;306.450000;mq;mq;mq;mq;6.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20241224180000;101510;100;1;110;5.900000;300.550000;296.950000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;10;mq;300.050000;mq;305.050000;mq;mq;mq;mq;9.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20241224180000;101660;110;1;120;6.600000;299.350000;294.950000;77;60000;0;mq;mq;mq;2;2250;mq;mq;mq;101510;mq;mq;-90;mq;mq;mq;mq;mq;mq;mq;9.400000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;2;mq;2220;mq;8;mq;mq;mq;mq;mq;mq;mq;
61996;20241224180000;102890;60;8;360;7.700000;289.050000;285.650000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102540;mq;mq;-490;mq;282.750000;mq;293.750000;mq;mq;mq;mq;9.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20241224180000;101270;80;1;280;6.000000;277.750000;272.550000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99480;mq;mq;2140;mq;276.750000;mq;280.650000;mq;mq;mq;mq;12.400000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20241224180000;100320;180;1;300;11.300000;279.150000;272.150000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99950;mq;mq;mq;mq;mq;287.850000;mq;mq;mq;mq;mq;15.400000;-10;mq;mq;mq;mq;0.000000;mq;mq;6.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20241224180000;101380;100;1;310;0.600000;300.650000;296.050000;76;8440;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;1.600000;3.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20241224180000;102860;-140;6;40;2.700000;270.750000;267.050000;76;19880;0;mq;mq;100;7;800;mq;mq;mq;102770;mq;mq;750;267.750000;mq;271.850000;mq;274.050000;mq;mq;4.900000;4.900000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;6;mq;780;7;mq;990;7;mq;1410;mq;mq;mq;
78890;20241224180000;101380;250;6;80;8.500000;301.650000;292.350000;57;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;-150;mq;296.950000;mq;302.350000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.100000;4.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20241224180000;101380;-250;6;80;5.400000;300.050000;296.550000;81;12710;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;-150;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.600000;0.600000;0.600000;1.200000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20241224180000;101290;-270;7;70;2.600000;301.650000;296.150000;72;15910;0;mq;mq;100;8;800;mq;mq;mq;101200;mq;mq;-100;302.950000;mq;302.950000;mq;mq;mq;mq;4.600000;9.000000;-10;mq;mq;mq;mq;-0.100000;0.200000;1.800000;5.300000;11.900000;mq;mq;mq;mq;4;mq;810;7;mq;990;8;mq;1230;mq;8;mq;
81401;20241224180000;100940;250;8;50;2.000000;301.950000;297.250000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100880;mq;mq;-150;mq;296.750000;mq;303.350000;mq;mq;mq;5.800000;6.800000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.600000;9.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20241224180000;101000;-220;6;50;6.600000;301.550000;297.550000;79;16770;0;mq;mq;90;6;800;mq;mq;mq;100910;mq;mq;-160;mq;mq;mq;mq;299.750000;mq;mq;9.600000;11.900000;-10;mq;mq;mq;mq;0.000000;5.600000;5.600000;6.200000;6.600000;mq;mq;mq;mq;3;mq;690;5;mq;870;6;mq;1020;mq;9;mq;
81408;20241224180000;100850;320;6;40;3.100000;304.050000;298.150000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100770;mq;mq;-190;mq;296.950000;mq;304.050000;mq;mq;mq;6.700000;7.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;1.000000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20241224180000;100890;340;6;20;1.300000;303.450000;297.650000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99700;mq;mq;-120;mq;296.750000;mq;305.250000;mq;mq;mq;2.700000;8.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20241224180000;99670;-100;6;120;5.700000;273.850000;265.350000;53;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99140;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;17.500000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
